"TIME","GEO","INDIC_DE","Value"
"2013","Bosnia and Herzegovina","Live births - total","30,684"
"2013","Bosnia and Herzegovina","Deaths - total","35,662"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,818,119"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","29,327"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,135"
"2013","Moldova","Average population - total","3,559,497"
"2013","Moldova","Live births - total","37,871"
"2013","Moldova","Deaths - total","38,060"
"2013","Monaco","Average population - total",":"
"2013","Monaco","Live births - total",":"
"2013","Monaco","Deaths - total",":"
"2013","Russia","Average population - total",":"
"2013","Russia","Live births - total","1,895,822"
"2013","Russia","Deaths - total","1,871,809"
"2013","San Marino","Average population - total","33,041"
"2013","San Marino","Live births - total","320"
"2013","San Marino","Deaths - total","247"
"2013","Ukraine","Average population - total","45,309,293"
"2013","Ukraine","Live births - total","503,657"
"2013","Ukraine","Deaths - total","662,368"
"2013","Armenia","Average population - total","3,021,979"
"2013","Armenia","Live births - total","41,790"
"2013","Armenia","Deaths - total","27,196"
"2013","Azerbaijan","Average population - total","9,416,801"
"2013","Azerbaijan","Live births - total","172,671"
"2013","Azerbaijan","Deaths - total","54,383"
"2013","Georgia","Average population - total",":"
"2013","Georgia","Live births - total","57,878"
"2013","Georgia","Deaths - total","48,553"
"2014","Belgium","Average population - total","11,209,057"
"2014","Belgium","Live births - total","125,014"
"2014","Belgium","Deaths - total","104,755"
"2014","Bulgaria","Average population - total","7,223,938"
"2014","Bulgaria","Live births - total","67,585"
"2014","Bulgaria","Deaths - total","108,952"
"2014","Czechia","Average population - total","10,525,347"
"2014","Czechia","Live births - total","109,860"
"2014","Czechia","Deaths - total","105,665"
"2014","Denmark","Average population - total","5,643,475"
"2014","Denmark","Live births - total","56,870"
"2014","Denmark","Deaths - total","51,340"
"2014","Germany (until 1990 former territory of the FRG)","Average population - total","80,982,500"
"2014","Germany (until 1990 former territory of the FRG)","Live births - total","714,927"
"2014","Germany (until 1990 former territory of the FRG)","Deaths - total","868,356"
"2014","Germany including former GDR","Average population - total","80,982,500"
"2014","Germany including former GDR","Live births - total","714,927"
"2014","Germany including former GDR","Deaths - total","868,356"
"2014","Estonia","Average population - total","1,314,545"
"2014","Estonia","Live births - total","13,551"
"2014","Estonia","Deaths - total","15,484"
"2014","Ireland","Average population - total","4,657,740"
"2014","Ireland","Live births - total","67,295"
"2014","Ireland","Deaths - total","29,252"
"2014","Greece","Average population - total","10,892,413"
"2014","Greece","Live births - total","92,149"
"2014","Greece","Deaths - total","113,740"
"2014","Spain","Average population - total","46,480,882"
"2014","Spain","Live births - total","426,076"
"2014","Spain","Deaths - total","393,734"
"2014","France","Average population - total","66,312,067"
"2014","France","Live births - total","819,328"
"2014","France","Deaths - total","559,435"
"2014","France (metropolitan)","Average population - total",":"
"2014","France (metropolitan)","Live births - total",":"
"2014","France (metropolitan)","Deaths - total",":"
"2014","Croatia","Average population - total","4,236,063"
"2014","Croatia","Live births - total","39,566"
"2014","Croatia","Deaths - total","50,839"
"2014","Italy","Average population - total","60,789,140"
"2014","Italy","Live births - total","502,596"
"2014","Italy","Deaths - total","598,364"
"2014","Cyprus","Average population - total","852,504"
"2014","Cyprus","Live births - total","9,258"
"2014","Cyprus","Deaths - total","5,424"
"2014","Latvia","Average population - total","1,993,782"
"2014","Latvia","Live births - total","21,746"
"2014","Latvia","Deaths - total","28,466"
"2014","Lithuania","Average population - total","2,932,367"
"2014","Lithuania","Live births - total","30,369"
"2014","Lithuania","Deaths - total","40,252"
"2014","Luxembourg","Average population - total","556,319"
"2014","Luxembourg","Live births - total","6,070"
"2014","Luxembourg","Deaths - total","3,841"
"2014","Hungary","Average population - total","9,866,468"
"2014","Hungary","Live births - total","93,281"
"2014","Hungary","Deaths - total","126,294"
"2014","Malta","Average population - total","434,558"
"2014","Malta","Live births - total","4,191"
"2014","Malta","Deaths - total","3,270"
"2014","Netherlands","Average population - total","16,865,008"
"2014","Netherlands","Live births - total","175,181"
"2014","Netherlands","Deaths - total","139,223"
"2014","Austria","Average population - total","8,546,356"
"2014","Austria","Live births - total","81,722"
"2014","Austria","Deaths - total","78,252"
"2014","Poland","Average population - total","38,011,735"
"2014","Poland","Live births - total","375,160"
"2014","Poland","Deaths - total","376,467"
"2014","Portugal","Average population - total","10,401,062"
"2014","Portugal","Live births - total","82,367"
"2014","Portugal","Deaths - total","104,843"
"2014","Romania","Average population - total","19,908,979"
"2014","Romania","Live births - total","198,740"
"2014","Romania","Deaths - total","254,965"
"2014","Slovenia","Average population - total","2,061,980"
"2014","Slovenia","Live births - total","21,165"
"2014","Slovenia","Deaths - total","18,886"
"2014","Slovakia","Average population - total","5,418,649"
"2014","Slovakia","Live births - total","55,033"
"2014","Slovakia","Deaths - total","51,346"
"2014","Finland","Average population - total","5,461,512"
"2014","Finland","Live births - total","57,232"
"2014","Finland","Deaths - total","52,186"
"2014","Sweden","Average population - total","9,696,110"
"2014","Sweden","Live births - total","114,907"
"2014","Sweden","Deaths - total","88,976"
"2014","United Kingdom","Average population - total","64,602,298"
"2014","United Kingdom","Live births - total","775,908"
"2014","United Kingdom","Deaths - total","568,840"
"2014","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","513,378,713"
"2014","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,200,870"
"2014","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,984,133"
"2014","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","509,142,651"
"2014","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,161,304"
"2014","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,933,294"
"2014","European Free Trade Association","Average population - total","13,690,513"
"2014","European Free Trade Association","Live births - total","149,010"
"2014","European Free Trade Association","Deaths - total","106,624"
"2014","Iceland","Average population - total","327,386"
"2014","Iceland","Live births - total","4,375"
"2014","Iceland","Deaths - total","2,049"
"2014","Liechtenstein","Average population - total","37,248"
"2014","Liechtenstein","Live births - total","372"
"2014","Liechtenstein","Deaths - total","268"
"2014","Norway","Average population - total","5,137,232"
"2014","Norway","Live births - total","58,976"
"2014","Norway","Deaths - total","40,369"
"2014","Switzerland","Average population - total","8,188,649"
"2014","Switzerland","Live births - total","85,287"
"2014","Switzerland","Deaths - total","63,938"
"2014","Montenegro","Average population - total","621,810"
"2014","Montenegro","Live births - total","7,529"
"2014","Montenegro","Deaths - total","6,014"
"2014","North Macedonia","Average population - total","2,067,471"
"2014","North Macedonia","Live births - total","23,596"
"2014","North Macedonia","Deaths - total","19,718"
"2014","Albania","Average population - total","2,889,095"
"2014","Albania","Live births - total","35,760"
"2014","Albania","Deaths - total","20,656"
"2014","Serbia","Average population - total","7,130,576"
"2014","Serbia","Live births - total","66,461"
"2014","Serbia","Deaths - total","101,247"
"2014","Turkey","Average population - total","77,181,884"
"2014","Turkey","Live births - total","1,337,504"
"2014","Turkey","Deaths - total","390,121"
"2014","Andorra","Average population - total",":"
"2014","Andorra","Live births - total",":"
"2014","Andorra","Deaths - total",":"
"2014","Belarus","Average population - total","9,474,511"
"2014","Belarus","Live births - total","118,534"
"2014","Belarus","Deaths - total","121,542"
"2014","Bosnia and Herzegovina","Average population - total","3,828,123"
"2014","Bosnia and Herzegovina","Live births - total","29,247"
"2014","Bosnia and Herzegovina","Deaths - total","34,824"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,812,788"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","25,929"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,634"
"2014","Moldova","Average population - total","3,556,397"
"2014","Moldova","Live births - total","38,616"
"2014","Moldova","Deaths - total","39,494"
"2014","Monaco","Average population - total",":"
"2014","Monaco","Live births - total",":"
"2014","Monaco","Deaths - total",":"
"2014","Russia","Average population - total",":"
"2014","Russia","Live births - total","1,913,472"
"2014","Russia","Deaths - total","1,878,039"
"2014","San Marino","Average population - total","32,655"
"2014","San Marino","Live births - total","296"
"2014","San Marino","Deaths - total","252"
"2014","Ukraine","Average population - total",":"
"2014","Ukraine","Live births - total","465,882"
"2014","Ukraine","Deaths - total","632,296"
"2014","Armenia","Average population - total",":"
"2014","Armenia","Live births - total","43,031"
"2014","Armenia","Deaths - total","27,714"
"2014","Azerbaijan","Average population - total","9,535,079"
"2014","Azerbaijan","Live births - total","170,503"
"2014","Azerbaijan","Deaths - total","55,648"
"2014","Georgia","Average population - total","4,109,999"
"2014","Georgia","Live births - total","60,635"
"2014","Georgia","Deaths - total","49,087"
"2015","Belgium","Average population - total","11,274,196"
"2015","Belgium","Live births - total","122,274"
"2015","Belgium","Deaths - total","110,541"
"2015","Bulgaria","Average population - total","7,177,991"
"2015","Bulgaria","Live births - total","65,950"
"2015","Bulgaria","Deaths - total","110,117"
"2015","Czechia","Average population - total","10,546,059"
"2015","Czechia","Live births - total","110,764"
"2015","Czechia","Deaths - total","111,173"
"2015","Denmark","Average population - total","5,683,483"
"2015","Denmark","Live births - total","58,205"
"2015","Denmark","Deaths - total","52,555"
"2015","Germany (until 1990 former territory of the FRG)","Average population - total","81,686,611"
"2015","Germany (until 1990 former territory of the FRG)","Live births - total","737,575"
